id,loan_amnt,term,int_rate,grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,loan_status,purpose,zip_code,addr_state,dti,delinq_2yrs,inq_last_6mths,pub_rec,acc_now_delinq,avg_cur_bal,chargeoff_within_12_mths,delinq_amnt,num_accts_ever_120_pd,num_actv_bc_tl,num_bc_sats,pub_rec_bankruptcies
45600,21000, 60 months,15.61%,C,Molina Healthcare Inc,10+ years,MORTGAGE,190000,Source Verified,Fully Paid,credit_card,908xx,CA,8.27,0,0,0,0,15689,0,0,0,6,8,0
45601,15875, 60 months,17.10%,C,JCM ,1 year,MORTGAGE,42500,Verified,Charged Off,debt_consolidation,945xx,CA,29.62,0,1,0,0,2133,0,0,0,3,4,0
45602,15000, 36 months,9.99%,B,time insurance,2 years,RENT,45000,Not Verified,Fully Paid,debt_consolidation,786xx,TX,21.12,0,0,0,0,8070,0,0,0,4,5,0
45603,15000, 60 months,17.10%,C,Tarrant County College,10+ years,MORTGAGE,62000,Source Verified,Fully Paid,debt_consolidation,761xx,TX,20.23,1,1,0,0,26150,0,0,0,3,7,0
45604,35000, 60 months,25.57%,F,Amazon,2 years,RENT,139000,Verified,Fully Paid,debt_consolidation,981xx,WA,16.25,0,1,0,0,24839,0,0,0,5,6,0
45605,15000, 60 months,22.40%,E,CBL & Associates Inc.,8 years,MORTGAGE,55000,Verified,Charged Off,debt_consolidation,775xx,TX,18.87,0,0,0,0,15490,0,0,0,3,3,0
45606,8000, 36 months,13.67%,B,atoz awnings,6 years,MORTGAGE,50000,Source Verified,Fully Paid,debt_consolidation,334xx,FL,19.06,0,0,1,0,1862,0,0,0,7,7,1
45607,12000, 36 months,9.99%,B,Solomon Page Group - LLC,2 years,RENT,100000,Not Verified,Fully Paid,debt_consolidation,088xx,NJ,5.62,0,0,0,0,1804,0,0,0,6,7,0
45608,25000, 36 months,14.30%,C,Brunswick-Land N' Sea,8 years,MORTGAGE,120000,Verified,Fully Paid,debt_consolidation,774xx,TX,17.79,0,1,0,0,28491,0,0,0,3,3,0
45609,32000, 36 months,18.55%,D,Black Eagle Energy Services,5 years,MORTGAGE,120000,Source Verified,Charged Off,credit_card,831xx,WY,19.27,0,0,0,0,25034,0,0,0,3,3,0
45610,30000, 36 months,9.25%,A,Alcyone Inc,1 year,MORTGAGE,153000,Verified,Fully Paid,debt_consolidation,201xx,VA,14.39,0,0,0,0,24919,0,0,0,5,7,0
45611,25000, 60 months,15.61%,C,,n/a,MORTGAGE,60000,Verified,Fully Paid,debt_consolidation,452xx,OH,13.79,0,2,0,0,16614,0,0,0,2,2,0
45612,12000, 36 months,15.61%,C,Pan America Electric Company,< 1 year,RENT,52000,Not Verified,Fully Paid,debt_consolidation,734xx,OK,16.2,0,0,0,0,2377,0,0,0,4,4,0
45613,14000, 36 months,13.67%,B,EPI USE Labs,3 years,MORTGAGE,95000,Not Verified,Fully Paid,credit_card,300xx,GA,13.31,2,0,0,0,19924,0,0,2,3,3,0
45614,11200, 60 months,11.99%,B,U.S. Border Patrol,10+ years,MORTGAGE,143000,Verified,Fully Paid,debt_consolidation,857xx,AZ,14.77,0,0,0,0,55620,0,0,0,2,2,0
45615,22000, 60 months,21.70%,E,United States Postal Service,9 years,MORTGAGE,50000,Verified,Fully Paid,debt_consolidation,882xx,NM,26.38,0,0,0,0,2469,0,0,0,5,5,0
45616,19400, 36 months,13.67%,B,Fioretino Media,1 year,MORTGAGE,55000,Verified,Fully Paid,debt_consolidation,852xx,AZ,11.94,0,1,0,0,37307,0,0,0,3,4,0
45617,10000, 36 months,6.03%,A,The Nagler Group,2 years,MORTGAGE,80000,Verified,Fully Paid,home_improvement,018xx,MA,0.56,0,0,0,0,20500,0,0,0,2,4,0
45618,8725, 36 months,13.67%,B,greenville comfort systems,1 year,MORTGAGE,35000,Verified,Fully Paid,debt_consolidation,440xx,OH,25.82,0,0,1,0,11852,0,0,0,1,1,1
45619,13000, 36 months,17.10%,C,Time Warner Cable,6 years,MORTGAGE,37000,Source Verified,Fully Paid,credit_card,917xx,CA,11.45,0,1,0,0,1152,0,0,0,3,6,0
45620,22000, 60 months,21.00%,E,Darden,7 years,RENT,50000,Verified,Fully Paid,debt_consolidation,630xx,MO,30.41,0,0,0,0,5202,0,0,0,4,4,0
45621,8875, 36 months,10.99%,B,AccuQuest Hearing Center of Willmar,3 years,MORTGAGE,27000,Not Verified,Fully Paid,debt_consolidation,562xx,MN,25.51,0,1,0,0,23640,0,0,0,3,5,0
45622,10000, 36 months,11.99%,B,city of cowan,10+ years,MORTGAGE,30000,Verified,Fully Paid,credit_card,373xx,TN,30.32,0,0,0,0,5929,0,0,0,2,4,0
45623,25050, 60 months,22.40%,E,Village of Moreland Hills,10+ years,MORTGAGE,73282,Verified,Fully Paid,debt_consolidation,440xx,OH,25.21,1,2,0,0,14012,0,0,0,8,8,0
45624,20000, 60 months,23.40%,E,Citizens Bank,2 years,MORTGAGE,108000,Verified,Fully Paid,debt_consolidation,027xx,MA,6.72,1,2,0,0,22543,0,0,0,4,4,0
45625,5000, 36 months,9.99%,B,New York State,10+ years,MORTGAGE,100800,Source Verified,Fully Paid,debt_consolidation,136xx,NY,26.73,0,0,0,0,10445,0,0,0,3,3,0
45626,28200, 60 months,17.10%,C,Revolution Energy Solutions,2 years,MORTGAGE,64000,Source Verified,Charged Off,debt_consolidation,971xx,OR,25.24,0,0,0,0,22470,0,0,1,3,3,0
45627,25000, 60 months,18.55%,D,Residential Mortgage,10+ years,MORTGAGE,56400,Verified,Fully Paid,debt_consolidation,996xx,AK,33.47,0,0,0,0,5483,0,0,0,3,3,0
45628,16425, 60 months,12.99%,B,nycha,10+ years,RENT,38000,Verified,Charged Off,credit_card,112xx,NY,20.65,1,0,0,0,1617,0,0,1,6,7,0
45629,7925, 36 months,19.52%,D,schneider national,1 year,RENT,50000,Verified,Fully Paid,small_business,302xx,GA,12.48,0,2,0,0,7534,0,0,0,2,2,0
45630,20000, 36 months,14.30%,C,Anne Arundel County Public School,< 1 year,OWN,45000,Verified,Fully Paid,debt_consolidation,212xx,MD,24.64,0,0,0,0,3888,0,0,0,5,9,0
45631,6500, 36 months,9.99%,B,,n/a,OWN,56000,Source Verified,Fully Paid,credit_card,851xx,AZ,10.76,0,1,1,0,1708,0,0,0,1,1,1
45632,7550, 36 months,15.10%,C,TX Dept. of Criminal Justice,7 years,OWN,26779.92,Verified,Fully Paid,debt_consolidation,773xx,TX,10.44,0,2,0,0,9731,0,0,0,3,3,0
45633,6625, 36 months,18.55%,D,,n/a,RENT,22668,Verified,Fully Paid,debt_consolidation,184xx,PA,31.02,0,3,1,0,2197,0,0,0,4,4,1
45634,6000, 36 months,10.99%,B,Estes express lines,5 years,MORTGAGE,50000,Verified,Fully Paid,home_improvement,908xx,CA,19.25,0,1,1,0,49321,0,0,0,1,1,1
45635,5800, 36 months,19.52%,D,Columbus Public Schools,5 years,RENT,33000,Source Verified,Charged Off,credit_card,432xx,OH,26.07,0,0,0,0,2626,0,0,0,2,2,0
45636,8800, 36 months,10.99%,B,GolfSwitch Inc,5 years,OWN,65000,Not Verified,Fully Paid,debt_consolidation,851xx,AZ,9.68,0,1,0,0,14393,0,0,0,7,7,0
45637,5000, 36 months,18.55%,D,GARCIA & PENA CPAS,10+ years,RENT,40000,Not Verified,Fully Paid,debt_consolidation,785xx,TX,10.74,0,1,0,0,1978,0,0,0,2,2,0
45638,8000, 36 months,17.10%,C,,n/a,RENT,25000,Verified,Fully Paid,other,112xx,NY,27.41,0,1,0,0,3820,0,0,0,3,4,0
45639,17725, 36 months,16.20%,C,Sussex County Sheriff's Office,8 years,MORTGAGE,82000,Not Verified,Charged Off,credit_card,074xx,NJ,12.89,0,0,0,0,19317,0,0,0,5,6,0
45640,31300, 36 months,17.76%,D,U.S. Army,10+ years,RENT,70000,Verified,Fully Paid,debt_consolidation,799xx,TX,31.78,0,0,0,0,3274,0,0,0,1,1,0
45641,2400, 36 months,20.20%,D,Wells Fargo Bank,10+ years,RENT,100000,Source Verified,Fully Paid,credit_card,852xx,AZ,9.34,2,1,0,0,3569,0,0,0,1,1,0
45642,8000, 36 months,21.70%,E,West Fulton Dairy Queen,10+ years,RENT,32000,Source Verified,Fully Paid,debt_consolidation,495xx,MI,30,0,3,0,0,2151,0,0,0,4,4,0
45643,25000, 36 months,8.60%,A,Grand River Dam Authority,10+ years,OWN,78000,Source Verified,Fully Paid,home_improvement,743xx,OK,11.29,0,1,0,0,8729,0,0,0,1,3,0
45644,18200, 36 months,10.99%,B,GFI GROUP ,3 years,RENT,110000,Not Verified,Fully Paid,debt_consolidation,100xx,NY,1.85,0,2,0,0,1654,0,0,0,1,3,0
45645,11000, 60 months,9.25%,A,,n/a,MORTGAGE,84000,Verified,Fully Paid,home_improvement,852xx,AZ,4.36,0,0,0,0,33170,0,0,0,2,3,0
45646,33425, 36 months,16.20%,C,Westinghouse Electric,10+ years,RENT,175000,Verified,Fully Paid,debt_consolidation,151xx,PA,6.88,0,1,1,0,2373,0,0,0,7,9,1
45647,25000, 60 months,23.70%,F,john c lincoln healthcare,2 years,RENT,80000,Source Verified,Charged Off,debt_consolidation,850xx,AZ,18.5,0,0,0,0,4951,0,0,0,5,5,0
45648,4000, 36 months,12.99%,B,SKB Environmental,10+ years,OWN,55000,Source Verified,Fully Paid,major_purchase,550xx,MN,18.37,2,0,2,0,27246,0,0,3,1,2,0
45649,13400, 36 months,15.10%,C,rw se container corp,10+ years,RENT,55000,Source Verified,Charged Off,debt_consolidation,028xx,RI,25.88,0,0,0,0,1664,0,0,0,11,12,0
45650,30000, 60 months,22.40%,E,WPXEnergy Rocky Mountain LLC,8 years,MORTGAGE,75000,Source Verified,Fully Paid,debt_consolidation,816xx,CO,15.92,0,1,0,0,22931,0,0,0,3,3,0
45651,1000, 36 months,17.10%,C,Water Quality Association,5 years,RENT,40000,Verified,Fully Paid,vacation,606xx,IL,13.47,2,0,0,1,2468,0,605,1,2,4,0
45652,4375, 36 months,12.99%,B,dct inc,10+ years,MORTGAGE,26000,Verified,Fully Paid,debt_consolidation,546xx,WI,34.8,0,0,0,0,6726,0,0,0,4,4,0
45653,21000, 36 months,6.03%,A,,5 years,MORTGAGE,85666,Verified,Fully Paid,credit_card,062xx,CT,13.08,0,0,0,0,14623,0,0,0,8,10,0
45654,15000, 36 months,12.99%,B,,n/a,RENT,60000,Verified,Fully Paid,other,114xx,NY,19.22,0,0,0,0,1385,0,0,0,12,13,0
45655,24000, 60 months,16.20%,C,State of CA,10+ years,OWN,75732,Verified,Fully Paid,debt_consolidation,958xx,CA,8.08,1,0,1,0,1034,0,0,1,2,3,1
45656,15000, 36 months,13.67%,B,Dairy Farmers of America,2 years,MORTGAGE,100000,Verified,Charged Off,debt_consolidation,174xx,PA,16.27,4,2,0,0,32605,0,0,5,1,3,0
45657,15000, 60 months,11.99%,B,United States Postal Service,10+ years,OWN,73000,Source Verified,Fully Paid,home_improvement,891xx,NV,20.25,0,6,0,0,16191,0,0,0,13,13,0
45658,10200, 36 months,15.10%,C,mccandless truck center,7 years,MORTGAGE,45000,Verified,Fully Paid,debt_consolidation,800xx,CO,19.71,2,1,0,0,20431,0,0,2,3,3,0
45659,6000, 36 months,19.20%,D,GE,7 years,MORTGAGE,92000,Not Verified,Fully Paid,vacation,774xx,TX,5.65,0,1,0,0,21072,0,0,0,1,1,0
45660,16000, 36 months,12.99%,B,Shade,9 years,OWN,57000,Not Verified,Fully Paid,debt_consolidation,770xx,TX,28.09,0,1,0,0,6144,0,0,0,8,11,0
45661,14000, 60 months,12.99%,B,independence Place,2 years,RENT,40000,Source Verified,Fully Paid,credit_card,799xx,TX,24.96,0,0,0,0,3125,0,0,0,3,7,0
45662,33000, 60 months,24.99%,F,Pontoon Solutions,10+ years,MORTGAGE,85000,Verified,Fully Paid,credit_card,297xx,SC,29.2,0,1,0,0,21261,0,0,1,6,6,0
45663,22000, 36 months,10.99%,B,MOSAIC POTASH INC.,10+ years,MORTGAGE,76800,Verified,Fully Paid,debt_consolidation,882xx,NM,21.17,0,0,0,0,9967,0,0,0,5,5,0
45664,12000, 36 months,15.10%,C,moxa americas,2 years,RENT,95000,Not Verified,Fully Paid,debt_consolidation,900xx,CA,13.67,2,3,0,0,4272,0,0,1,5,10,0
45665,9750, 36 months,16.20%,C,HUGHE'S NETWORK SYSTEMS,4 years,RENT,28000,Source Verified,Fully Paid,credit_card,208xx,MD,26.7,0,1,0,0,2464,0,0,0,4,4,0
45666,12000, 60 months,9.25%,A,"Recognia, Inc",< 1 year,MORTGAGE,200000,Source Verified,Fully Paid,credit_card,068xx,CT,10.17,0,1,0,0,134984,0,0,0,3,3,0
45667,5000, 36 months,19.20%,D,TAD PGS,1 year,RENT,42000,Verified,Charged Off,small_business,080xx,NJ,17.14,0,0,0,0,2268,0,0,0,4,5,0
45668,4200, 36 months,18.55%,D,Regents of the University of California,7 years,RENT,52000,Source Verified,Fully Paid,debt_consolidation,958xx,CA,24.72,0,0,1,0,5492,0,0,0,3,3,1
45669,20000, 60 months,19.20%,D,EXCELLUS,10+ years,OWN,59764,Verified,Fully Paid,debt_consolidation,132xx,NY,17.55,0,0,0,0,15725,1,0,2,2,2,0
45670,15000, 60 months,12.99%,B,"Digital Intelligence Systems,LLC (DISYS)",< 1 year,MORTGAGE,170000,Verified,Fully Paid,debt_consolidation,930xx,CA,8.58,0,2,0,0,86165,0,0,2,3,3,0
45671,12250, 36 months,19.20%,D,Bosma Enterprises,6 years,MORTGAGE,80500,Not Verified,Fully Paid,home_improvement,461xx,IN,8.87,2,1,0,0,1437,0,0,1,6,6,0
45672,6525, 36 months,14.30%,C,Kirtas Techologies,6 years,MORTGAGE,56000,Verified,Fully Paid,debt_consolidation,145xx,NY,33.05,0,0,0,0,6306,0,0,0,6,8,0
45673,10950, 60 months,10.99%,B,Wyandanch union free school disrict ,10+ years,MORTGAGE,68000,Verified,Charged Off,debt_consolidation,117xx,NY,23.68,0,1,0,0,24369,0,0,1,2,2,0
45674,24925, 60 months,25.99%,G,General Electric,3 years,OWN,63000,Verified,Fully Paid,other,028xx,RI,34.34,0,1,0,0,11532,0,0,1,4,5,0
45675,3000, 36 months,11.99%,B,Houston Harris Division Patrol Inc,7 years,MORTGAGE,99450,Source Verified,Fully Paid,debt_consolidation,770xx,TX,29.83,0,0,0,0,7503,0,0,0,8,8,0
45676,35000, 60 months,23.10%,E,LIUNA,9 years,MORTGAGE,95000,Source Verified,Charged Off,debt_consolidation,207xx,MD,20.63,0,0,0,0,47240,0,0,0,3,3,0
45677,16000, 60 months,23.70%,F,Cortland Partners,1 year,RENT,80000,Source Verified,Charged Off,debt_consolidation,760xx,TX,17.72,0,2,0,0,6158,0,0,0,5,5,0
45678,10000, 36 months,7.62%,A,Marquardt Switches Inc.,3 years,MORTGAGE,82000,Not Verified,Fully Paid,debt_consolidation,130xx,NY,17.77,1,0,0,0,14711,0,0,0,2,3,0
45679,5825, 36 months,14.30%,C,,n/a,OWN,20000,Verified,Fully Paid,credit_card,539xx,WI,20.76,0,1,1,0,1016,0,0,0,5,5,1
45680,20000, 36 months,9.25%,A,Federal Emergency Management Agency,10+ years,MORTGAGE,95000,Verified,Fully Paid,credit_card,762xx,TX,12.53,0,0,0,0,15767,0,0,0,3,5,0
45681,9000, 36 months,10.99%,B,Taco Bell,10+ years,MORTGAGE,50000,Verified,Fully Paid,major_purchase,972xx,OR,14.21,0,0,1,0,15187,0,0,0,1,2,1
45682,15600, 60 months,10.99%,B,City & County of San Francisco,10+ years,MORTGAGE,65000,Verified,Fully Paid,debt_consolidation,940xx,CA,9.38,0,0,0,0,29888,0,0,0,3,4,0
45683,20050, 36 months,18.55%,D,Integrated Microwave Corporation,10+ years,RENT,46062,Verified,Charged Off,debt_consolidation,919xx,CA,34.13,0,0,0,0,2432,0,0,0,6,7,0
45684,20000, 36 months,10.99%,B,Toshiba America Medical Systems,7 years,MORTGAGE,95000,Verified,Fully Paid,debt_consolidation,974xx,OR,18.44,1,0,0,0,23335,0,0,0,5,5,0
45685,16000, 36 months,12.99%,B,ups,10+ years,MORTGAGE,55000,Verified,Fully Paid,debt_consolidation,925xx,CA,26.16,0,0,1,0,28385,0,0,0,2,2,1
45686,8500, 36 months,13.67%,B,Joachim plattin ambulance district ,3 years,MORTGAGE,55000,Not Verified,Fully Paid,debt_consolidation,636xx,MO,13.51,0,0,0,0,14423,0,0,0,4,4,0
45687,10000, 60 months,9.99%,B,Mustang Computer and Supplies,4 years,MORTGAGE,80000,Source Verified,Fully Paid,major_purchase,301xx,GA,9.9,0,1,0,0,43147,0,0,0,3,4,0
45688,12000, 36 months,12.99%,B,Arkansas Lottery Commission,1 year,RENT,56000,Source Verified,Fully Paid,credit_card,721xx,AR,18.28,0,2,0,0,5757,0,0,0,2,2,0
45689,6300, 36 months,14.30%,C,Hush Studios,< 1 year,RENT,60000,Verified,Fully Paid,small_business,112xx,NY,9.06,0,0,0,0,11192,0,0,0,2,4,0
45690,10000, 36 months,15.10%,C,BRADLEY CONNOR MD,10+ years,RENT,106000,Not Verified,Fully Paid,debt_consolidation,113xx,NY,8.76,0,2,1,0,2130,0,0,0,10,11,1
45691,35000, 36 months,20.20%,D,Maxim Group,< 1 year,MORTGAGE,200000,Source Verified,Charged Off,moving,107xx,NY,19.62,0,0,0,0,121806,0,0,0,3,4,0
45692,10000, 36 months,9.99%,B,City of Blytheville,10+ years,MORTGAGE,31000,Not Verified,Fully Paid,credit_card,723xx,AR,13.08,0,0,0,0,10227,0,0,0,6,6,0
45693,12000, 36 months,6.03%,A,City of Albany,10+ years,RENT,40000,Not Verified,Fully Paid,credit_card,317xx,GA,23.66,0,0,0,0,3917,0,0,0,4,7,0
45694,6000, 36 months,12.99%,B,Jameson's Restaurant,1 year,MORTGAGE,35000,Source Verified,Fully Paid,debt_consolidation,600xx,IL,30.79,0,1,1,0,5478,0,0,0,6,6,1
45695,12000, 36 months,14.30%,C,Philadelphia Legal Assistance,10+ years,MORTGAGE,60000,Source Verified,Fully Paid,debt_consolidation,191xx,PA,15.16,0,0,0,0,13976,0,0,0,4,4,0
45696,10000, 36 months,11.99%,B,Walton Co. Board of Edu.,10+ years,RENT,65000,Verified,Fully Paid,debt_consolidation,324xx,FL,13.96,0,0,1,0,1442,0,0,0,1,2,1
45697,25450, 36 months,12.99%,B,flanders inc,4 years,RENT,140000,Source Verified,Fully Paid,major_purchase,855xx,AZ,10.25,0,0,1,0,2797,0,0,1,4,5,1
45698,7100, 36 months,21.70%,E,Canon Usa,1 year,OWN,52750,Source Verified,Fully Paid,other,088xx,NJ,23.32,0,0,0,0,3850,0,0,0,1,1,0
45699,9000, 36 months,9.99%,B,NYC Department of Education,2 years,MORTGAGE,160000,Source Verified,Fully Paid,credit_card,111xx,NY,13.28,0,1,0,0,43541,0,0,1,3,4,0
45700,30000, 36 months,14.30%,C,conrad  ,2 years,RENT,80000,Verified,Fully Paid,credit_card,104xx,NY,14.66,0,0,0,0,4850,0,0,0,5,5,0
45701,10500, 36 months,14.30%,C,Champion Fire Protection,6 years,MORTGAGE,40000,Verified,Fully Paid,debt_consolidation,314xx,GA,31.98,0,0,0,0,18339,0,0,0,3,4,0
45702,10000, 36 months,21.70%,E,"Housing Works, Inc.",4 years,OWN,50000,Not Verified,Charged Off,medical,070xx,NJ,10.3,0,1,0,0,2964,0,0,0,3,3,0
45703,5000, 36 months,14.30%,C,formosa plastics usa,10+ years,MORTGAGE,125000,Verified,Fully Paid,other,774xx,TX,21.78,0,0,0,0,12346,0,0,0,2,2,0
45704,16000, 36 months,9.99%,B,Precision Import Repair,10+ years,RENT,90000,Verified,Fully Paid,home_improvement,970xx,OR,10.63,0,0,0,0,1874,0,0,0,6,9,0
45705,12375, 60 months,20.20%,D,Anthelio Healthcare Solutions,7 years,OWN,52500,Verified,Fully Paid,credit_card,607xx,IL,18.7,0,3,0,0,1865,0,0,0,9,10,0
45706,25000, 60 months,10.99%,B,Lehigh Valley Hospital,7 years,MORTGAGE,115000,Source Verified,Charged Off,debt_consolidation,180xx,PA,17.1,0,0,0,0,18974,0,0,0,3,9,0
45707,10000, 36 months,19.20%,D,SHOWTIME NETWORKS,5 years,MORTGAGE,67000,Verified,Fully Paid,debt_consolidation,109xx,NY,29.37,0,3,1,0,22102,0,0,1,5,7,1
45708,20000, 60 months,9.99%,B,"Beach Timber Company, Inc.",10+ years,MORTGAGE,145000,Verified,Fully Paid,credit_card,315xx,GA,10.41,0,0,0,0,50363,0,0,0,2,4,0
45709,24000, 60 months,15.61%,C,GAMMA USA,9 years,RENT,69000,Verified,Fully Paid,debt_consolidation,331xx,FL,12.17,0,0,0,0,21291,0,0,0,9,9,0
45710,17500, 60 months,15.61%,C,Columbia University-Lamont Campus,2 years,RENT,40000,Verified,Charged Off,credit_card,076xx,NJ,15.45,0,0,0,0,3949,0,0,0,4,4,0
45711,10000, 36 months,7.62%,A,honeywell,6 years,OWN,50000,Not Verified,Fully Paid,major_purchase,454xx,OH,2.98,0,1,0,0,300,0,0,0,1,4,0
45712,25000, 60 months,20.20%,D,"Ryder Systems, Inc",3 years,MORTGAGE,63000,Verified,Fully Paid,debt_consolidation,331xx,FL,23.06,0,3,0,0,26118,0,0,1,4,7,0
45713,2200, 36 months,19.20%,D,Allegro Development,7 years,RENT,91000,Not Verified,Fully Paid,other,752xx,TX,5.82,0,0,0,0,1169,0,0,1,1,1,0
45714,6000, 36 months,15.10%,C,Mars Pet Care US,6 years,MORTGAGE,70000,Not Verified,Fully Paid,credit_card,648xx,MO,2.31,0,1,0,0,8149,0,0,3,4,4,0
45715,8000, 36 months,20.20%,D,3M,10+ years,MORTGAGE,94000,Verified,Fully Paid,small_business,551xx,MN,28.28,0,3,0,0,26047,0,0,0,1,1,0
45716,20000, 60 months,11.99%,B,cook  county juvenile court,10+ years,OWN,75000,Verified,Fully Paid,debt_consolidation,604xx,IL,13.26,1,0,0,0,26816,0,0,0,5,5,0
45717,7175, 36 months,11.99%,B,ashleigh james salon,7 years,RENT,30000,Not Verified,Fully Paid,debt_consolidation,160xx,PA,24.88,0,2,0,0,1117,0,0,0,4,5,0
45718,20000, 36 months,19.52%,D,Walden University,5 years,RENT,47000,Verified,Fully Paid,debt_consolidation,210xx,MD,29.08,0,0,0,0,4149,0,0,0,2,2,0
45719,24500, 36 months,8.60%,A,County of Calaveras,10+ years,MORTGAGE,75000,Verified,Fully Paid,credit_card,952xx,CA,11.26,0,0,0,0,4941,0,0,1,3,4,0
45720,12175, 36 months,15.10%,C,Ft. Elliot C.I.S.D.,2 years,OWN,35351.28,Not Verified,Fully Paid,debt_consolidation,790xx,TX,17.41,1,0,0,0,3671,0,0,0,0,0,0
45721,10350, 36 months,10.99%,B,,n/a,MORTGAGE,39000,Verified,Fully Paid,debt_consolidation,440xx,OH,24.28,0,1,1,0,16995,0,0,0,1,1,1
45722,12000, 36 months,9.99%,B,"USHIO America, Inc.",2 years,RENT,45000,Source Verified,Fully Paid,debt_consolidation,908xx,CA,16.83,0,0,0,0,8586,0,0,0,4,6,0
45723,6000, 36 months,12.99%,B,FIRSTSERVICE RESIDENTIAL,10+ years,RENT,70000,Not Verified,Fully Paid,debt_consolidation,330xx,FL,9.41,2,1,0,0,7764,0,0,0,3,3,0
45724,4975, 36 months,11.99%,B,CBRE,5 years,RENT,52180.62,Verified,Fully Paid,debt_consolidation,948xx,CA,18.35,0,0,0,0,3919,0,0,0,2,2,0
45725,9000, 36 months,10.99%,B,South Granville Animal Hospital,10+ years,MORTGAGE,72000,Not Verified,Fully Paid,debt_consolidation,275xx,NC,13.93,0,0,0,0,22987,0,0,0,7,7,0
45726,1600, 36 months,12.99%,B,Crittenden County Schools,10+ years,MORTGAGE,50000,Source Verified,Fully Paid,home_improvement,420xx,KY,8.09,0,0,0,0,8964,0,0,5,0,0,0
45727,6000, 36 months,6.03%,A,Healthagen,< 1 year,MORTGAGE,115000,Source Verified,Fully Paid,debt_consolidation,786xx,TX,7.91,0,1,0,0,18444,0,0,0,0,2,0
45728,3000, 36 months,13.67%,B,"Luraco Technologies, Inc.",< 1 year,OWN,25000,Not Verified,Fully Paid,major_purchase,760xx,TX,28.66,0,0,0,0,1812,0,0,0,5,5,0
45729,5000, 36 months,12.99%,B,,n/a,OWN,60000,Source Verified,Fully Paid,other,841xx,UT,8.5,0,0,0,0,3420,0,0,0,2,2,0
45730,8000, 36 months,15.61%,C,Progress Rail Services,2 years,MORTGAGE,98000,Verified,Fully Paid,debt_consolidation,420xx,KY,17.58,0,4,0,0,23206,0,0,0,4,5,0
45731,6000, 36 months,13.67%,B,Target,2 years,MORTGAGE,33000,Verified,Fully Paid,home_improvement,532xx,WI,6.69,0,2,1,0,5200,0,0,0,5,7,1
45732,15000, 60 months,15.61%,C,NCMEC,4 years,RENT,53958,Source Verified,Fully Paid,debt_consolidation,223xx,VA,13.57,0,0,0,0,1301,0,0,0,2,2,0
45733,20000, 60 months,23.40%,E,The Daily Beast,2 years,RENT,100000,Verified,Fully Paid,credit_card,102xx,NY,9.59,1,2,0,0,3914,0,0,1,4,5,0
45734,10000, 36 months,9.99%,B,Umass medical School,3 years,RENT,44000,Not Verified,Fully Paid,debt_consolidation,016xx,MA,6.49,0,0,0,0,407,0,0,0,2,3,0
45735,14400, 36 months,11.99%,B,"HumanaCares, Inc.",8 years,MORTGAGE,85000,Not Verified,Fully Paid,debt_consolidation,601xx,IL,21.35,0,1,0,0,15038,0,0,0,8,8,0
45736,30000, 36 months,14.30%,C,Fidelity Investments,5 years,MORTGAGE,67000,Verified,Fully Paid,debt_consolidation,841xx,UT,11.98,0,0,0,0,20332,0,0,0,2,5,0
45737,8400, 36 months,12.99%,B,ISPFCU,< 1 year,MORTGAGE,40000,Verified,Fully Paid,debt_consolidation,626xx,IL,20.91,0,1,0,0,14678,0,0,0,4,6,0
45738,5000, 36 months,17.76%,D,Wells Fargo,4 years,MORTGAGE,98000,Verified,Fully Paid,home_improvement,883xx,NM,8.76,0,1,0,0,34540,0,0,0,2,2,0
45739,19200, 36 months,17.10%,C,Boston College,10+ years,RENT,80000,Not Verified,Fully Paid,debt_consolidation,021xx,MA,22.05,0,0,0,0,6858,0,0,0,7,7,0
45740,10625, 36 months,12.99%,B,Ford,8 years,MORTGAGE,35300,Source Verified,Fully Paid,debt_consolidation,891xx,NV,31.51,1,1,0,0,10555,0,0,0,5,6,0
45741,20000, 36 months,19.52%,D,Broadway/San Diego - Nederlander,10+ years,RENT,70000,Source Verified,Fully Paid,debt_consolidation,921xx,CA,16.13,0,1,0,0,7410,0,0,2,3,3,0
45742,10000, 60 months,24.08%,F,Unum,10+ years,MORTGAGE,44000,Verified,Charged Off,debt_consolidation,373xx,TN,29.1,0,1,0,0,13378,0,0,0,4,4,0
45743,18000, 60 months,21.00%,E,Village of Hoffman Estates,10+ years,MORTGAGE,120000,Source Verified,Fully Paid,credit_card,601xx,IL,12.86,0,0,0,0,39057,0,0,0,7,7,0
45744,16000, 36 months,11.99%,B,Biscuits Cafe,5 years,MORTGAGE,60000,Source Verified,Fully Paid,home_improvement,986xx,WA,10.84,0,0,2,0,39690,0,0,0,2,2,1
45745,6000, 36 months,10.99%,B,Chroma Systems Solutions,3 years,RENT,37800,Not Verified,Fully Paid,credit_card,926xx,CA,10.19,0,0,0,0,1060,0,0,0,3,3,0
45746,9600, 36 months,17.10%,C,A Plus Moving & Storage,4 years,RENT,67000,Source Verified,Fully Paid,credit_card,021xx,MA,10.57,0,1,0,0,1080,0,0,0,7,7,0
45747,12000, 36 months,11.99%,B,Nugget market,10+ years,MORTGAGE,68000,Source Verified,Fully Paid,debt_consolidation,958xx,CA,8.95,0,0,1,0,35005,0,0,0,0,1,1
